0000000000000R000bb0b000000000r0r0r0,"(3, 4, (3, 4))",-0.25
0000000000000R000bb0b000000000r0r0r0,"(4, 1, (4, 1))",-0.25
0000000000000R000bb0b000000000r0r0r0,"(4, 3, (4, 3))",-0.25
000000000000000000b000b0000R00r0r0r0,"(4, 1, (4, 1))",-0.35000000000000003
000000000000000000b000b0000R00r0r0r0,"(4, 5, (4, 5))",-0.35000000000000003
000000000000000000b0R00000000br0r0r0,"(4, 1, (4, 1))",-0.35000000000000003
0b0b0bb000b00b0000r00000000r0rr0r0r0,"(1, 2, (1, 2))",0.0
0b0b0bb000b00b0000r00000000r0rr0r0r0,"(3, 2, (3, 2))",0.0
0b0b0bb000b00b0000r00000000r0rr0r0r0,"(2, 3, (2, 3))",0.0
0R0b0b0000b00b0b0000r00000000rr0r0r0,"(1, 2, (1, 2))",-0.25
0R0b0b0000b00b0b0000r00000000rr0r0r0,"(3, 4, (3, 4))",-0.25
0R0b0b0000b00b0b0000r00000000rr0r0r0,"(2, 5, (2, 5))",-0.25
0R0b0b0000b00b0b0000r00000000rr0r0r0,"(3, 0, (3, 0))",-0.25
0R000br0b0b0000b0000000000000rr0r0r0,"(2, 1, (2, 1))",-0.35000000000000003
0R000br0b0b0000b0000000000000rr0r0r0,"(3, 2, (3, 2))",-0.35000000000000003
0R000br0b0b0000b0000000000000rr0r0r0,"(3, 4, (3, 4))",-0.35000000000000003
0R000br0b0b0000b0000000000000rr0r0r0,"(2, 5, (2, 5))",-0.35000000000000003
00000br0R0b00b0b0000000000000rr0r0r0,"(2, 5, (2, 5))",-0.35000000000000003
00000br0R0b00b0b0000000000000rr0r0r0,"(3, 4, (3, 4))",-0.35000000000000003
00000br0R0b00b0b0000000000000rr0r0r0,"(3, 0, (3, 0))",-0.35000000000000003
00000br0R0b00b0b0000000000000rr0r0r0,"(3, 2, (3, 2))",-0.35000000000000003
0R000b00R0000b0b0b00000000000rr0r0r0,"(1, 4, (1, 4))",-0.5
0R000b00R0000b0b0b00000000000rr0r0r0,"(3, 4, (3, 4))",-0.5
0R000b00R0000b0b0b00000000000rr0r0r0,"(3, 2, (3, 2))",-0.5
0R000b00R0000b0b0b00000000000rr0r0r0,"(3, 0, (3, 0))",-0.5
0R00000000b0000b0bR0000000000rr0r0r0,"(3, 2, (3, 2))",-0.6000000000000001
0R00000000b0000b0bR0000000000rr0r0r0,"(3, 4, (3, 4))",-0.6000000000000001
000000R000b000000bR0b00000000rr0r0r0,"(4, 3, (4, 3))",-0.6000000000000001
000000R000b000000bR0b00000000rr0r0r0,"(2, 3, (2, 3))",-0.6000000000000001
000000R000b000000bR0b00000000rr0r0r0,"(4, 1, (4, 1))",-0.6000000000000001
000000R000b000000bR0b00000000rr0r0r0,"(3, 4, (3, 4))",-0.6000000000000001
000000R000b000000bR000r000000rr000r0,"(4, 3, (4, 3))",-0.6000000000000001
000000R000b000000bR000r000000rr000r0,"(2, 3, (2, 3))",-0.7000000000000001
000000R000b0000000R0r00000000rr00000,"(2, 3, (2, 3))",-0.7000000000000001
0000000000000R0b00R0r00000000rr00000,"(4, 1, (4, 1))",-0.6000000000000001
000000000000000000R0R0000b000rr00000,"(5, 2, (5, 2))",-0.45
00000000000000000000R0000R000rr0B000,"(3, 0, (3, 0))",-0.30000000000000004
000000000000000000B000000R000rr00000,"(5, 2, (5, 2))",-0.15000000000000002
0000000000000000000000r0000000r0B000,"(4, 1, (4, 1))",-0.15000000000000002
0b000bb0b0b00b0000r0r00000000rr0r0r0,"(2, 3, (2, 3))",0.0
0b000bb0r0b0000b0000r00000000rr0r0r0,"(2, 1, (2, 1))",-0.1
0b000bb0r0b0000b0000r00000000rr0r0r0,"(2, 5, (2, 5))",-0.1
0b0R0b0000b00b0b0000r00000000rr0r0r0,"(1, 0, (1, 0))",-0.25
00000bb000000b0b0R00r00000000rr0r0r0,"(1, 4, (1, 4))",-0.35000000000000003
000R00b000000b0b0000r00000000rr0r0r0,"(3, 0, (3, 0))",-0.45
000R00b000r0000000b0000000000rr0r0r0,"(2, 1, (2, 1))",-0.55
000R0R0000000b0000b0000000000rr0r0r0,"(3, 2, (3, 2))",-0.7000000000000001
00000R00R000000000b0b00000000rr0r0r0,"(4, 1, (4, 1))",-0.7000000000000001
0R0b0bb000b00000000000000b000rr0r0r0,"(1, 2, (1, 2))",-0.15000000000000002
0R0b0bb000b00000000000000b000rr0r0r0,"(2, 3, (2, 3))",-0.15000000000000002
00000bb000b0000R000000000b000rr0r0r0,"(2, 1, (2, 1))",-0.25
00000b00r0b0000R0000000000000rr000r0,"(3, 2, (3, 2))",-0.30000000000000004
00000b00r0b0000R0000000000000rr000r0,"(2, 5, (2, 5))",-0.45
0R000b00000000000000b00000000rr000r0,"(1, 4, (1, 4))",-0.45
0R000b00000000000000b00000000rr000r0,"(4, 1, (4, 1))",-0.45
000000R000b000000000b00000000rr000r0,"(2, 3, (2, 3))",-0.45
000000R000b000000000b00000000rr000r0,"(2, 5, (2, 5))",-0.45
000000R000b000000000b00000000rr000r0,"(4, 3, (4, 3))",-0.45
0000000000000R0b0000b00000000rr000r0,"(3, 4, (3, 4))",-0.45
0000000000000000000000b0000R0rr000r0,"(5, 2, (5, 2))",-0.25
0000000000000000000000r0000000r0B0r0,"(4, 1, (4, 1))",-0.25
0000000000000000000000r0000000r0B0r0,"(4, 3, (4, 3))",-0.25
000b0bb0b0r00b0000r0000000000rr0r0r0,"(3, 2, (3, 2))",-0.1
000b0bb0b0r00b0000r0000000000rr0r0r0,"(2, 5, (2, 5))",0.0
000b0bb0b0r00b0000r0000000000rr0r0r0,"(2, 3, (2, 3))",0.0
000b0bb0b0r00b0000r0000000000rr0r0r0,"(2, 5, (2, 5))",0.0
000b0bb0b0r00r000000b00000000rr0r0r0,"(2, 5, (2, 5))",0.0
000R0bb0000000000b00b00000000rr0r0r0,"(1, 4, (1, 4))",-0.25
000000b0R0b000000b00b00000000rr0r0r0,"(2, 1, (2, 1))",-0.25
0000000000b000000bR0b00000000rr0r0r0,"(3, 4, (3, 4))",-0.35000000000000003
0000000000b000000bR0b00000000rr0r0r0,"(2, 3, (2, 3))",-0.3815
00000R000000000000R0b000000000r0r0r0,"(4, 1, (4, 1))",-0.7000000000000001
0b0b0bb000b0000b00r00000000r0rr0r0r0,"(1, 2, (1, 2))",0.0
0b0b0bb000b0000b00r00000000r0rr0r0r0,"(2, 1, (2, 1))",0.0
0b0b0bb000b0000b00r00000000r0rr0r0r0,"(2, 5, (2, 5))",0.0
0b0b0bb000b0000b00r00000000r0rr0r0r0,"(3, 2, (3, 2))",0.0
000b0bb0b0b00r0b00000000000r0rr0r0r0,"(3, 2, (3, 2))",0.1
000b0bb0b0b00r0b00000000000r0rr0r0r0,"(3, 0, (3, 0))",0.1
000b0b00b0b00r0b0000000000000rr0r0r0,"(3, 0, (3, 0))",0.1
000b0b00b0b00r0b0000000000000rr0r0r0,"(2, 5, (2, 5))",0.0
000b0b00b0b00r0b0000000000000rr0r0r0,"(3, 4, (3, 4))",0.0
000b0b0000b0000b00b000r0000000r0r0r0,"(2, 5, (2, 5))",0.1
000b0b0000b0000b00b000r0000000r0r0r0,"(3, 2, (3, 2))",0.1
000b0b0000b0000b00b000r0000000r0r0r0,"(1, 2, (1, 2))",0.1
000b0b0000b0000b00b000r0000000r0r0r0,"(4, 1, (4, 1))",0.1
000b0b00r00000000bb00000000000r0r0r0,"(4, 1, (4, 1))",0.0
000b0b00r00000000bb00000000000r0r0r0,"(2, 1, (2, 1))",0.1
0R0b0b00000000000b0000000b0000r0r0r0,"(1, 2, (1, 2))",-0.15000000000000002
00000b000000000R0b0000000b0000r0r0r0,"(1, 4, (1, 4))",-0.25
00000R00000000000b0000000b0000r0r0r0,"(3, 4, (3, 4))",-0.35000000000000003
00000R00000000000000r0b000000000r0r0,"(4, 3, (4, 3))",-0.45
000b0bb0b0b0000000r000r000000rr000r0,"(2, 1, (2, 1))",0.0
000b0bb0b0b0000000r000r000000rr000r0,"(2, 5, (2, 5))",0.0
000b0bb0b0b0000000r000r000000rr000r0,"(2, 3, (2, 3))",0.0
000b0b00b0b00b0r00r0000000000rr000r0,"(3, 4, (3, 4))",0.1
000b0b00b0b00b0r00r0000000000rr000r0,"(3, 2, (3, 2))",0.0
000b0b00b0b00b0r00r0000000000rr000r0,"(2, 5, (2, 5))",0.0
000b0b00r0b00000000000b000000rr000r0,"(2, 1, (2, 1))",0.1
000b0b00r0b00000000000b000000rr000r0,"(4, 3, (4, 3))",0.0
000b0b00r0b00000000000b000000rr000r0,"(2, 5, (2, 5))",0.0
000b0b00r0b00000000000b000000rr000r0,"(2, 3, (2, 3))",0.0
00000b0000b00b0r00000000000000r000r0,"(3, 2, (3, 2))",0.1
00000b0000b00b0r00000000000000r000r0,"(2, 5, (2, 5))",0.0
00000b0000b00b0r00000000000000r000r0,"(3, 0, (3, 0))",0.0
00000b0000000b000000b0000r00000000r0,"(1, 4, (1, 4))",0.1
00000b0000000b000000b0000r00000000r0,"(3, 0, (3, 0))",0.1
0000000000b00b0r000000000000000000r0,"(3, 2, (3, 2))",0.0
0000000000b00b0r000000000000000000r0,"(3, 0, (3, 0))",0.0
0000000000b00b0r000000000000000000r0,"(2, 5, (2, 5))",0.0
0000000000000b000000b000000r00000000,"(3, 0, (3, 0))",0.1
0000000000000b000000b000000r00000000,"(4, 1, (4, 1))",0.1
0000000000000b000000b000000r00000000,"(5, 4, (5, 4))",-10.0
0000000000000r0000b00000000000000000,"(4, 1, (4, 1))",0.0
000000r000000000000000000b0000000000,"(5, 0, (5, 0))",0.15490500000000001
00000bb000b00b0r0000000000000br0r0r0,"(3, 2, (3, 2))",0.2
00000bb000b00b0r0000000000000br0r0r0,"(3, 0, (3, 0))",0.1
00000bb0r0b000000000b00000000br0r0r0,"(2, 1, (2, 1))",0.1
0R000b0000b00b000000b00000000br0r0r0,"(2, 3, (2, 3))",-0.05
00000bR000000b0b0000b00000000br0r0r0,"(1, 4, (1, 4))",-0.05
0R00000000b00b0b0000b00000000br0r0r0,"(2, 5, (2, 5))",-0.05
000000R000000b0b0b00b00000000br0r0r0,"(3, 4, (3, 4))",-0.05
000000R000000b0b0b00b00000000br0r0r0,"(3, 0, (3, 0))",-0.05
0R00000000000b0b0000b0b000000br0r0r0,"(3, 0, (3, 0))",-0.05
000000R00000000b00b0b0b000000br0r0r0,"(4, 1, (4, 1))",-0.05
000000R00000000b00r0b0b000000br000r0,"(4, 1, (4, 1))",-0.15000000000000002
000000R00000000b00r0r0b000000b0000r0,"(4, 1, (4, 1))",-0.15000000000000002
0000000000000R0000r000b00b000b0000r0,"(4, 3, (4, 3))",-0.15000000000000002
0000000000000R0000r0r0000b000b000000,"(5, 0, (5, 0))",-0.1
000000R00000000000r0r00000000bB00000,"(5, 4, (5, 4))",0.05
0000000000000R0000r0r000000000B000B0,"(4, 1, (4, 1))",0.26085155000000004
0000000000000R0000r0r000000000B000B0,"(4, 5, (4, 5))",0.1355
0000000000000R0000r0r000000000B000B0,"(4, 3, (4, 3))",0.05
000000R00000000000r0r0000B00000000B0,"(5, 0, (5, 0))",0.23427950000000003
000000R00000000000r0r0000B00000000B0,"(5, 2, (5, 2))",0.05
000000R00000000000r0r0000B00000000B0,"(4, 5, (4, 5))",0.05
000000R00000000000r0r00000000BB00000,"(5, 4, (5, 4))",0.17195000000000002
000000R00000000000r0r00000000BB00000,"(4, 1, (4, 1))",0.05
0000000000000R0000r0r00000000000B0B0,"(4, 1, (4, 1))",0.05
0000000000000R0000r0r0000B000B000000,"(5, 0, (5, 0))",0.095
000000R00000000000r0r000000B00B00000,"(5, 2, (5, 2))",0.05
0000000000000R0000r0r000000000B0B000,"(4, 1, (4, 1))",0.17195000000000002
000000R00000000000r0r0000B000000B000,"(5, 0, (5, 0))",0.095
000000R00000000000r0r0000B0000B00000,"(5, 2, (5, 2))",0.05
000000R00000000000r0r0000B0000B00000,"(2, 3, (2, 3))",0.15000000000000002
0000000000000R0B00r00000000000B00000,"(3, 2, (3, 2))",0.15000000000000002
000000000000000000r00000000R00B00000,"(4, 1, (4, 1))",0.0
0000000000000r00000000000B0R00000000,"(5, 0, (5, 0))",0.0
000000r00000000000000000000R00B00000,"(4, 1, (4, 1))",0.0
0R00000000000000000000000B0R00000000,"(5, 0, (5, 0))",-0.15000000000000002
000000R00000000000000000000R00B00000,"(4, 1, (4, 1))",-0.15000000000000002
0000000000000R00000000000B0R00000000,"(3, 2, (3, 2))",-0.15000000000000002
000000000000000000R0B000000R00000000,"(5, 4, (5, 4))",0.0
0000000000000000000000000R00000000B0,"(4, 3, (4, 3))",0.0
000000000000000000000000000B00R00000,"(5, 2, (5, 2))",0.0
0000000000000000000000000R000000B000,"(3, 0, (3, 0))",-0.15000000000000002
0R0000b0000000000b00r00000000000r0r0,"(2, 1, (2, 1))",-0.35000000000000003
0R0000b0000000000b00r00000000000r0r0,"(3, 4, (3, 4))",-0.35000000000000003
0R0000r0000000000b00000000000000r0r0,"(3, 4, (3, 4))",-0.45
000000r0R0000000000000b000000000r0r0,"(4, 3, (4, 3))",-0.45
000000r0R0000000000000b000000000r0r0,"(4, 5, (4, 5))",-0.45
0R0b0bb00000000b0b00r00000000rr0r0r0,"(1, 4, (1, 4))",-0.25
0R0b0bb00000000b0b00r00000000rr0r0r0,"(1, 2, (1, 2))",-0.25
0R0b0bb00000000b0b00r00000000rr0r0r0,"(3, 4, (3, 4))",-0.25
0R0b0bb00000000b0b00r00000000rr0r0r0,"(2, 1, (2, 1))",-0.25
0R0b0bb00000000b0b00r00000000rr0r0r0,"(4, 1, (4, 1))",-0.15000000000000002
00000bb0R0b0000b0b00r00000000rr0r0r0,"(2, 1, (2, 1))",-0.25
00000b0000b0000b0bR0r00000000rr0r0r0,"(3, 4, (3, 4))",-0.35000000000000003
00000b0000b0000b0bR0r00000000rr0r0r0,"(4, 1, (4, 1))",-0.25
00000b0000b0000r0bR0r000000000r0r0r0,"(3, 4, (3, 4))",-0.45
00000b00r0b0000000R0r0b0000000r0r0r0,"(2, 3, (2, 3))",-0.45
0R000b000000000b00R0r0b0000000r0r0r0,"(1, 4, (1, 4))",-0.6000000000000001
000000R000b0000b00R0r0b0000000r0r0r0,"(4, 5, (4, 5))",-0.6000000000000001
0000000000b00R0b00R0r00000000br0r0r0,"(2, 5, (2, 5))",-0.6000000000000001
0000000000r00R000bR0000000000br0r0r0,"(3, 4, (3, 4))",-0.7000000000000001
000R000000000R0000R000b000000br0r0r0,"(4, 3, (4, 3))",-0.8500000000000001
0R000bb000b00b000br0000000000rr0r0r0,"(3, 4, (3, 4))",-0.25
0R000bb000b00b000br0000000000rr0r0r0,"(2, 3, (2, 3))",-0.25
0R000bb000b00b000br0000000000rr0r0r0,"(3, 2, (3, 2))",-0.25
0R000bb0r0b00000000000b000000rr0r0r0,"(2, 1, (2, 1))",-0.35000000000000003
0R0R0b0000b00b00000000b000000rr0r0r0,"(2, 3, (2, 3))",-0.5
0R0R0b0000b00b00000000b000000rr0r0r0,"(3, 2, (3, 2))",-0.5
000R0bR000000b0b000000b000000rr0r0r0,"(1, 4, (1, 4))",-0.5
000000R000000b0b00000000000R0rr0r0r0,"(3, 0, (3, 0))",-0.7000000000000001
000000R000000b0b00000000000R0rr0r0r0,"(3, 4, (3, 4))",-0.7000000000000001
0000000000000R0b00b00000000R0rr0r0r0,"(3, 2, (3, 2))",-0.7000000000000001
0000000000000R0b00b00000000R0rr0r0r0,"(4, 1, (4, 1))",-0.7000000000000001
000000R00000000000b0b000000R0rr0r0r0,"(4, 1, (4, 1))",-0.7000000000000001
0b0b0b00b0b00r0000r0000000000rr0r0r0,"(2, 5, (2, 5))",-0.1
0b0b0b00b0b00r0000r0000000000rr0r0r0,"(1, 0, (1, 0))",-0.1
0b0b0b00b0b00r0000r0000000000rr0r0r0,"(2, 3, (2, 3))",-0.1
0b0b0br0b00000000br0000000000rr0r0r0,"(1, 4, (1, 4))",-0.1
0b000br0b0b00r000b00000000000rr0r0r0,"(3, 0, (3, 0))",0.0
0b000br0b0b00r000b00000000000rr0r0r0,"(2, 3, (2, 3))",-0.1
0b000br000b000000bb000r0000000r0r0r0,"(4, 1, (4, 1))",0.0
0b000br000b000000bb000r0000000r0r0r0,"(1, 2, (1, 2))",0.0
0b000br000b000000b00r0r000000000r0r0,"(1, 2, (1, 2))",-0.1
0R000b00b0b000000b00r0r000000000r0r0,"(4, 3, (4, 3))",-0.15000000000000002
00000b0000b0000R0000r000000b0000r0r0,"(2, 5, (2, 5))",-0.25
00000b000000000R0b00r0r00000000000r0,"(1, 4, (1, 4))",-0.35000000000000003
00000R00000000000b00r0r00000000000r0,"(4, 3, (4, 3))",-0.35000000000000003
0000000000R000000000r000000b000000r0,"(5, 2, (5, 2))",-0.2
000000000000000R0000r00000000000B0r0,"(4, 1, (4, 1))",-0.2
00000000000000000000r0R00B00000000r0,"(5, 0, (5, 0))",-0.2
0000000000000r00000000R0000000B000r0,"(4, 1, (4, 1))",-0.2
000000r000000000000000R00B00000000r0,"(5, 2, (5, 2))",-0.2
0R00000000000000000000R000000000B0r0,"(4, 1, (4, 1))",-0.35000000000000003
000000R000000000000000R00B00000000r0,"(5, 0, (5, 0))",-0.35000000000000003
0000000000000R00000000R0000000B000r0,"(4, 1, (4, 1))",-0.35000000000000003
000000000000000000R000R00B00000000r0,"(3, 2, (3, 2))",-0.35000000000000003
00000000000000000000B0R00R00000000r0,"(5, 0, (5, 0))",-0.2
000000000000000000000000000R00B000r0,"(4, 1, (4, 1))",-0.2
0000000000000000000000000B000000R0r0,"(5, 0, (5, 0))",-0.2
0000000000000000000000000R0000B000r0,"(3, 2, (3, 2))",0.05
00000000000000000000B000000r00000000,"(5, 4, (5, 4))",0.05
00000000000000000000B000000r00000000,"(4, 1, (4, 1))",0.05
00000000000000000000B000000r00000000,"(2, 3, (2, 3))",0.05
00000000000000000000B000000r00000000,"(2, 1, (2, 1))",0.05
0b0b0bb0b000000b00r00000000r0rr0r0r0,"(1, 4, (1, 4))",0.0
0b0b0bb0b000000b00r00000000r0rr0r0r0,"(2, 1, (2, 1))",0.0
0b000bb0b0b00r0b00000000000r0rr0r0r0,"(3, 2, (3, 2))",0.1
0b000bb0b0b00r0b00000000000r0rr0r0r0,"(2, 5, (2, 5))",0.0
0b000bb0b0b00r0b00000000000r0rr0r0r0,"(3, 0, (3, 0))",0.1
0b0R0b0000b0000b0000000000000rr0r0r0,"(2, 5, (2, 5))",-0.25
0b0R0b0000b0000b0000000000000rr0r0r0,"(1, 0, (1, 0))",-0.25
0b0R0b0000b0000b0000000000000rr0r0r0,"(1, 2, (1, 2))",-0.25
0b0R0b0000b0000b0000000000000rr0r0r0,"(3, 2, (3, 2))",-0.25
0b0R0b0000b0000b0000000000000rr0r0r0,"(3, 4, (3, 4))",-0.25
0b000b00R000000b0b00000000000rr0r0r0,"(3, 4, (3, 4))",-0.25
0b000b00R000000b0b00000000000rr0r0r0,"(1, 0, (1, 0))",-0.25
0b000b00R000000r0b000000000000r0r0r0,"(1, 0, (1, 0))",-0.35000000000000003
